153.87
161.39
161.68
164.15
164.0
212.95
254.92
262.3
289.42
270.95
301.81
293.96
303.61
277.99
152.44
180.83
252.35
274.71
295.11
354.68
336.39
373.48
387.38
378.0
371.29
374.81
149.66
162.63
162.0
252.02
267.4
278.44
317.39
315.31
383.4
403.48
395.25
430.87
399.08
411.17
475.12
410.06
410.17
448.52
438.89
430.29
449.88
156.56
153.03
258.35
267.13
303.38
291.97
381.07
404.09
420.73
453.57
459.75
466.14
481.61
487.04
482.0
472.82
150.51
146.96
261.08
246.52
301.11
237.96
390.01
316.58
422.55
371.0
510.52
387.4
513.25
362.58
494.78
377.99
509.23
393.89
142.42
251.57
239.96
320.27
302.37
401.78
402.36
405.41
428.46
418.81
136.63
247.27
257.99
278.66
270.76
384.6
376.18
373.93
398.76
420.56
399.36
